Date,Open,High,Low,Close,Volume
3/2/2023 21:00,23467,23475,23394,23417,
3/2/2023 22:00,23418,23549,23418,23471,
3/2/2023 23:00,23465,23509,23435,23466,
3/3/2023 0:00,23469,23477,23409,23421,
3/3/2023 1:00,23421,23425,22000,22160,
3/3/2023 2:00,22165,22459,22123,22369,
3/3/2023 3:00,22360,22411,22295,22333,
3/3/2023 4:00,22333,22399,22269,22388,
3/3/2023 5:00,22388,22418,22344,22353,
3/3/2023 6:00,22353,22412,22339,22387,
3/3/2023 7:00,22386,22406,22340,22367,
3/3/2023 8:00,22367,22451,22360,22436,
3/3/2023 9:00,22437,22475,22357,22374,
3/3/2023 10:00,22373,22396,22348,22354,
3/3/2023 11:00,22354,22370,22319,22349,
3/3/2023 12:00,22349,22372,22328,22350,
3/3/2023 13:00,22351,22421,22177,22414,
3/3/2023 14:00,22400,22490,22367,22394,
3/3/2023 15:00,22387,22414,22244,22338,
3/3/2023 16:00,22341,22385,22330,22379,
3/3/2023 17:00,22381,22445,22381,22417,
3/3/2023 18:00,22419,22425,22239,22314,
3/3/2023 19:00,22316,22392,22298,22362,
3/3/2023 20:00,22361,22379,22283,22308,
3/3/2023 21:00,22308,22316,22160,22245,
3/3/2023 22:00,22245,22343,22232,22325,
3/3/2023 23:00,22325,22375,22321,22359,
3/4/2023 0:00,22359,22386,22335,22370,
3/4/2023 1:00,22370,22391,22342,22347,
3/4/2023 2:00,22347,22361,22339,22346,
3/4/2023 3:00,22349,22358,22331,22353,
3/4/2023 4:00,22353,22372,22334,22344,
3/4/2023 5:00,22342,22349,22284,22330,
3/4/2023 6:00,22330,22401,22319,22372,
3/4/2023 7:00,22371,22379,22356,22362,
3/4/2023 8:00,22361,22364,22337,22346,
3/4/2023 9:00,22347,22377,22344,22356,
3/4/2023 10:00,22355,22362,22327,22337,
3/4/2023 11:00,22336,22357,22333,22352,
3/4/2023 12:00,22351,22394,22346,22390,
3/4/2023 13:00,22387,22387,22364,22366,
3/4/2023 14:00,22361,22364,22340,22347,
3/4/2023 15:00,22345,22357,22300,22318,
3/4/2023 16:00,22318,22346,22302,22329,
3/4/2023 17:00,22327,22338,22308,22311,
3/4/2023 18:00,22310,22334,22257,22324,
3/4/2023 19:00,22326,22330,22236,22251,
3/4/2023 20:00,22253,22267,22196,22248,
3/4/2023 21:00,22255,22255,22170,22217,
3/4/2023 22:00,22217,22356,22208,22301,
3/4/2023 23:00,22304,22348,22294,22347,
3/5/2023 0:00,22347,22380,22318,22379,
3/5/2023 1:00,22379,22652,22354,22578,
3/5/2023 2:00,22603,22610,22212,22361,
3/5/2023 3:00,22361,22432,22361,22391,
3/5/2023 4:00,22392,22464,22383,22451,
3/5/2023 5:00,22447,22449,22401,22428,
3/5/2023 6:00,22422,22429,22406,22422,
3/5/2023 7:00,22423,22423,22371,22378,
3/5/2023 8:00,22383,22403,22332,22337,
3/5/2023 9:00,22347,22398,22322,22371,
3/5/2023 10:00,22373,22445,22368,22417,
3/5/2023 11:00,22412,22428,22389,22401,
3/5/2023 12:00,22401,22437,22399,22424,
3/5/2023 13:00,22427,22488,22427,22469,
3/5/2023 14:00,22470,22478,22427,22432,
3/5/2023 15:00,22434,22470,22429,22437,
3/5/2023 16:00,22440,22459,22427,22443,
3/5/2023 17:00,22445,22459,22426,22426,
3/5/2023 18:00,22427,22447,22427,22437,
3/5/2023 19:00,22437,22454,22382,22408,
3/5/2023 20:00,22408,22424,22399,22415,
3/5/2023 21:00,22414,22552,22339,22490,
3/5/2023 22:00,22489,22489,22391,22435,
3/5/2023 23:00,22427,22458,22373,22428,
3/6/2023 0:00,22427,22467,22367,22448,
3/6/2023 1:00,22448,22507,22333,22386,
3/6/2023 2:00,22380,22403,22263,22393,
3/6/2023 3:00,22394,22413,22303,22390,
3/6/2023 4:00,22390,22400,22336,22346,
3/6/2023 5:00,22347,22372,22320,22372,
3/6/2023 6:00,22369,22432,22369,22404,
3/6/2023 7:00,22407,22431,22391,22394,
3/6/2023 8:00,22395,22445,22362,22415,
3/6/2023 9:00,22415,22422,22366,22398,
3/6/2023 10:00,22401,22410,22373,22399,
3/6/2023 11:00,22401,22401,22360,22383,
3/6/2023 12:00,22384,22409,22362,22401,
3/6/2023 13:00,22401,22480,22392,22442,
3/6/2023 14:00,22439,22479,22409,22444,
3/6/2023 15:00,22446,22590,22432,22554,
3/6/2023 16:00,22562,22580,22473,22522,
3/6/2023 17:00,22526,22533,22477,22480,
3/6/2023 18:00,22481,22537,22473,22504,
3/6/2023 19:00,22504,22513,22367,22396,
3/6/2023 20:00,22396,22415,22338,22351,
3/6/2023 21:00,22352,22438,22327,22413,
3/6/2023 22:00,22413,22449,22412,22436,
3/6/2023 23:00,22434,22446,22390,22407,
3/7/2023 0:00,22414,22425,22380,22413,
3/7/2023 1:00,22415,22509,22412,22481,
3/7/2023 2:00,22485,22508,22455,22499,
3/7/2023 3:00,22497,22547,22448,22456,
3/7/2023 4:00,22455,22477,22452,22475,
3/7/2023 5:00,22477,22479,22450,22460,
3/7/2023 6:00,22462,22462,22414,22443,
3/7/2023 7:00,22437,22453,22415,22419,
3/7/2023 8:00,22423,22426,22400,22423,
3/7/2023 9:00,22422,22422,22356,22381,
3/7/2023 10:00,22378,22429,22373,22374,
3/7/2023 11:00,22373,22397,22332,22337,
3/7/2023 12:00,22347,22407,22339,22403,
3/7/2023 13:00,22401,22409,22356,22363,
3/7/2023 14:00,22359,22381,22213,22318,
3/7/2023 15:00,22315,22478,21931,22322,
3/7/2023 16:00,22318,22394,22195,22232,
3/7/2023 17:00,22238,22356,22224,22308,
3/7/2023 18:00,22311,22329,22174,22201,
3/7/2023 19:00,22199,22247,22072,22128,
3/7/2023 20:00,22124,22141,21995,22058,
3/7/2023 21:00,22060,22111,21952,22057,
3/7/2023 22:00,22048,22119,21989,22109,
3/7/2023 23:00,22096,22223,22079,22200,
3/8/2023 0:00,22197,22275,22193,22244,
3/8/2023 1:00,22246,22255,22143,22171,
3/8/2023 2:00,22172,22203,22162,22172,
3/8/2023 3:00,22171,22185,22083,22147,
3/8/2023 4:00,22153,22163,22104,22142,
3/8/2023 5:00,22143,22143,21858,21951,
3/8/2023 6:00,21945,22042,21933,22026,
3/8/2023 7:00,22025,22034,21960,21974,
3/8/2023 8:00,21973,22031,21945,21987,
3/8/2023 9:00,21998,22022,21973,22010,
3/8/2023 10:00,22016,22131,22001,22112,
3/8/2023 11:00,22110,22132,22055,22069,
3/8/2023 12:00,22069,22104,21998,22016,
3/8/2023 13:00,22010,22056,21948,21990,
3/8/2023 14:00,21995,22025,21934,21976,
3/8/2023 15:00,21974,22212,21885,22143,
3/8/2023 16:00,22140,22209,22062,22142,
3/8/2023 17:00,22143,22148,22026,22027,
3/8/2023 18:00,22028,22059,21951,22021,
3/8/2023 19:00,22020,22055,21989,21996,
3/8/2023 20:00,21995,22121,21970,22095,
3/8/2023 21:00,22100,22110,21910,22010,
3/8/2023 22:00,22003,22013,21646,21801,
3/8/2023 23:00,21798,21828,21590,21704,
3/9/2023 0:00,21697,21757,21678,21718,
3/9/2023 1:00,21719,21755,21635,21702,
3/9/2023 2:00,21702,21784,21702,21770,
3/9/2023 3:00,21769,21798,21747,21769,
3/9/2023 4:00,21771,21771,21724,21739,
3/9/2023 5:00,21738,21756,21726,21736,
3/9/2023 6:00,21734,21743,21691,21740,
3/9/2023 7:00,21740,21740,21669,21684,
3/9/2023 8:00,21681,21692,21608,21681,
3/9/2023 9:00,21670,21695,21590,21633,
3/9/2023 10:00,21635,21670,21534,21643,
3/9/2023 11:00,21642,21667,21616,21667,
3/9/2023 12:00,21666,21668,21601,21604,
3/9/2023 13:00,21607,21714,21552,21699,
3/9/2023 14:00,21705,21824,21680,21719,
3/9/2023 15:00,21718,21797,21636,21644,
3/9/2023 16:00,21638,21664,21427,21470,
3/9/2023 17:00,21470,21515,21395,21457,
3/9/2023 18:00,21461,21480,20969,21008,
3/9/2023 19:00,21006,21006,20774,20841,
3/9/2023 20:00,20833,20864,20043,20120,
3/9/2023 21:00,20112,20429,20112,20233,
3/9/2023 22:00,20228,20490,20227,20351,
3/9/2023 23:00,20350,20378,20291,20367,
3/10/2023 0:00,20368,20368,20037,20122,
3/10/2023 1:00,20124,20137,19810,20074,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
